match_id,competition,team,sub_minute,score_diff,is_home,time_remaining,sub_sequence,game_phase,position_name,position_group,team_xg_prev15,opp_xg_prev15,xg_diff_prev15,shots_prev15,passes_prev15,pressures_prev15,team_xg_next15,opp_xg_next15,xg_diff_next15,impact_score,impact_label,game_phase_enc,position_group_enc
3879721,Serie A 2015/2016,Palermo,57,-2,1,33,3,31-60,Right Center Forward,FW,0.0194,0.3434,-0.324,1,65,31,0.117,0.1046,0.0124,0.3364,Positive,1,0
3879721,Serie A 2015/2016,AC Milan,74,2,0,16,2,61-75,Left Center Forward,FW,0.1046,0.2207,-0.1161,2,114,14,0.0264,0.0506,-0.0242,0.0919,Neutral,2,0
3879721,Serie A 2015/2016,AC Milan,83,2,0,7,3,76-90+,Right Center Forward,FW,0.0616,0.1543,-0.0927,2,105,18,0.0,0.0098,-0.0098,0.0829,Neutral,3,0
3879720,Serie A 2015/2016,Lazio,38,-2,1,52,1,31-60,Left Wing,FW,0.0,0.8321,-0.8321,0,89,24,0.0462,0.0135,0.0327,0.8648,Positive,1,0
3879720,Serie A 2015/2016,Napoli,64,2,0,26,1,61-75,Left Wing,FW,0.0041,0.0786,-0.0745,1,123,37,0.09,0.3493,-0.2593,-0.1848,Negative,2,0
3879720,Serie A 2015/2016,Lazio,69,-2,1,21,2,61-75,Center Forward,FW,0.3202,0.0,0.3202,2,65,35,0.1077,0.1671,-0.0594,-0.3796,Negative,2,0
3879720,Serie A 2015/2016,Napoli,70,2,0,20,2,61-75,Center Forward,FW,0.0,0.3202,-0.3202,0,100,24,0.1671,0.1077,0.0594,0.3796,Positive,2,0
3879719,Serie A 2015/2016,Sampdoria,24,0,1,66,1,0-30,Right Wing Back,FW,0.0195,0.2466,-0.2271,1,77,21,0.0319,0.073,-0.0411,0.186,Positive,0,0
3879719,Serie A 2015/2016,Sampdoria,45,0,1,45,2,31-60,Right Center Back,DF,0.0,0.0,0.0,0,88,22,0.0613,0.1248,-0.0635,-0.0635,Neutral,1,2
3879719,Serie A 2015/2016,Torino,45,0,0,45,1,31-60,Right Center Midfield,MF,0.0,0.0,0.0,0,99,29,0.1248,0.0613,0.0635,0.0635,Neutral,1,1
3879719,Serie A 2015/2016,Torino,62,0,0,28,2,61-75,Left Center Forward,FW,0.1251,0.0803,0.0448,2,83,29,0.855,0.3907,0.4643,0.4195,Positive,2,0
3879719,Serie A 2015/2016,Torino,69,-1,0,21,3,61-75,Right Center Midfield,MF,0.0495,0.3847,-0.3352,2,63,21,0.9624,0.1238,0.8386,1.1738,Positive,2,1
3879719,Serie A 2015/2016,Sampdoria,78,0,1,12,3,76-90+,Left Attacking Midfield,MF,0.3907,0.855,-0.4643,2,63,34,0.1221,0.1143,0.0078,0.4721,Positive,3,1
3879718,Serie A 2015/2016,Udinese,56,1,0,34,1,31-60,Right Center Midfield,MF,0.1368,0.3187,-0.1819,3,42,42,0.0,0.8089,-0.8089,-0.627,Negative,1,1
3879718,Serie A 2015/2016,Udinese,68,1,0,22,2,61-75,Center Defensive Midfield,MF,0.0,0.8089,-0.8089,0,37,29,0.0,0.3968,-0.3968,0.4121,Positive,2,1
3879718,Serie A 2015/2016,Empoli,70,-1,1,20,1,61-75,Left Center Back,DF,0.8089,0.0,0.8089,2,75,13,0.421,0.0,0.421,-0.3879,Negative,2,2
3879718,Serie A 2015/2016,Udinese,77,1,0,13,3,76-90+,Left Center Forward,FW,0.0,1.1753,-1.1753,0,32,33,0.0,0.3942,-0.3942,0.7811,Positive,3,0
3879718,Serie A 2015/2016,Empoli,78,-1,1,12,2,76-90+,Center Attacking Midfield,MF,1.1753,0.0,1.1753,4,83,18,0.4294,0.0,0.4294,-0.7459,Negative,3,1
3879717,Serie A 2015/2016,AS Roma,42,1,0,48,1,31-60,Center Back,DF,0.9832,0.2727,0.7105,5,87,16,0.1816,0.0977,0.0839,-0.6266,Negative,1,2
3879717,Serie A 2015/2016,AS Roma,61,1,0,29,2,61-75,Right Center Midfield,MF,0.1816,0.192,-0.0104,2,57,46,0.0,0.1754,-0.1754,-0.165,Negative,2,1
3879717,Serie A 2015/2016,Sassuolo,65,-1,1,25,1,61-75,Center Forward,FW,0.1489,0.1816,-0.0327,3,102,23,0.1754,0.0,0.1754,0.2081,Positive,2,0
3879717,Serie A 2015/2016,Sassuolo,67,-1,1,23,2,61-75,Right Center Midfield,MF,0.1745,0.154,0.0205,3,105,19,0.1194,0.1118,0.0076,-0.0129,Neutral,2,1
3879717,Serie A 2015/2016,AS Roma,79,1,0,11,3,76-90+,Right Back,DF,0.0,0.1754,-0.1754,0,66,39,0.6125,1.0756,-0.4631,-0.2877,Negative,3,2
3879717,Serie A 2015/2016,Sassuolo,82,-1,1,8,3,76-90+,Left Center Midfield,MF,0.1194,0.1118,0.0076,2,76,26,1.0756,0.5007,0.5749,0.5673,Positive,3,1
3879716,Serie A 2015/2016,Fiorentina,55,0,0,35,1,31-60,Right Center Forward,FW,0.0098,0.6833,-0.6735,1,61,19,0.2797,0.0,0.2797,0.9532,Positive,1,0
3879716,Serie A 2015/2016,Fiorentina,55,0,0,35,2,31-60,Center Attacking Midfield,MF,0.0098,0.6833,-0.6735,1,61,19,0.2797,0.0,0.2797,0.9532,Positive,1,1
3879716,Serie A 2015/2016,Genoa,63,0,1,27,1,61-75,Left Wing,FW,0.6008,0.2895,0.3113,3,61,25,0.0625,0.0,0.0625,-0.2488,Negative,2,0
3879716,Serie A 2015/2016,Genoa,63,0,1,27,2,61-75,Right Wing,FW,0.6008,0.2895,0.3113,3,61,25,0.0625,0.0,0.0625,-0.2488,Negative,2,0
3879716,Serie A 2015/2016,Fiorentina,76,0,0,14,3,76-90+,Left Wing Back,FW,0.0,0.0,0.0,0,111,20,0.1375,0.098,0.0395,0.0395,Neutral,3,0
3879715,Serie A 2015/2016,Hellas Verona,55,0,0,35,1,31-60,Left Center Forward,FW,0.149,0.0208,0.1282,4,76,22,0.0883,0.1465,-0.0582,-0.1864,Negative,1,0
3879715,Serie A 2015/2016,Torino,57,0,1,33,1,31-60,Left Wing Back,FW,0.0,0.149,-0.149,0,64,30,0.1465,0.0883,0.0582,0.2072,Positive,1,0
3879715,Serie A 2015/2016,Torino,57,0,1,33,2,31-60,Right Center Midfield,MF,0.0,0.149,-0.149,0,64,30,0.1465,0.0883,0.0582,0.2072,Positive,1,1
3879715,Serie A 2015/2016,Hellas Verona,77,0,0,13,2,76-90+,Left Back,DF,0.3168,0.1918,0.125,4,49,20,0.0064,1.0686,-1.0622,-1.1872,Negative,3,2
3879715,Serie A 2015/2016,Hellas Verona,80,0,0,10,3,76-90+,Left Midfield,MF,0.3168,0.1122,0.2046,4,47,21,0.0064,1.0615,-1.0551,-1.2597,Negative,3,1
3879714,Serie A 2015/2016,Empoli,57,-1,0,33,1,31-60,Center Attacking Midfield,MF,0.0241,0.1173,-0.0932,1,75,31,0.1404,0.5619,-0.4215,-0.3283,Negative,1,1
3879714,Serie A 2015/2016,Empoli,67,-1,0,23,2,61-75,Left Center Forward,FW,0.0362,0.4943,-0.4581,2,81,36,0.1486,0.0676,0.081,0.5391,Positive,2,0
3879714,Serie A 2015/2016,Napoli,71,1,1,19,1,61-75,Center Forward,FW,0.5619,0.1645,0.3974,4,110,18,0.3962,0.0551,0.3411,-0.0563,Neutral,2,0
3879714,Serie A 2015/2016,Napoli,74,1,1,16,2,61-75,Left Wing,FW,0.5619,0.1404,0.4215,4,111,23,0.4454,0.0705,0.3749,-0.0466,Neutral,2,0
3879714,Serie A 2015/2016,Empoli,81,-1,0,9,3,76-90+,Center Attacking Midfield,MF,0.1486,0.0676,0.081,2,62,20,0.0502,0.4454,-0.3952,-0.4762,Negative,3,1
3879714,Serie A 2015/2016,Napoli,85,2,1,5,3,76-90+,Left Center Midfield,MF,0.4192,0.0203,0.3989,2,112,29,0.0492,0.0502,-0.001,-0.3999,Negative,3,1
3879713,Serie A 2015/2016,Juventus,45,2,0,45,1,31-60,Right Center Midfield,MF,1.0188,0.0238,0.995,4,136,18,0.1083,0.0421,0.0662,-0.9288,Negative,1,1
3879713,Serie A 2015/2016,Chievo,60,-2,1,30,1,31-60,Left Center Midfield,MF,0.0421,0.1083,-0.0662,2,99,26,0.0833,0.6856,-0.6023,-0.5361,Negative,1,1
3879713,Serie A 2015/2016,Chievo,67,-4,1,23,2,61-75,Center Attacking Midfield,MF,0.0421,0.4087,-0.3666,2,86,30,0.0833,0.5047,-0.4214,-0.0548,Neutral,2,1
3879713,Serie A 2015/2016,Juventus,68,4,0,22,2,61-75,Center Defensive Midfield,MF,0.4087,0.0421,0.3666,4,78,12,0.5047,0.0833,0.4214,0.0548,Neutral,2,1
3879713,Serie A 2015/2016,Chievo,72,-4,1,18,3,61-75,Center Attacking Midfield,MF,0.0,0.66,-0.66,0,63,38,0.0833,0.2381,-0.1548,0.5052,Positive,2,1
3879713,Serie A 2015/2016,Juventus,80,4,0,10,3,76-90+,Right Wing Back,FW,0.6842,0.0833,0.6009,7,128,17,0.5245,0.0,0.5245,-0.0764,Neutral,3,0
3879712,Serie A 2015/2016,Inter Milan,63,-1,0,27,1,61-75,Center Forward,FW,0.0468,0.0531,-0.0063,2,51,26,1.0635,1.0879,-0.0244,-0.0181,Neutral,2,0
3879712,Serie A 2015/2016,Inter Milan,76,-2,0,14,2,76-90+,Right Midfield,MF,1.0635,0.4082,0.6553,3,54,22,0.0,0.8777,-0.8777,-1.533,Negative,3,1
3879712,Serie A 2015/2016,AC Milan,78,3,1,12,1,76-90+,Left Center Forward,FW,1.0879,1.0635,0.0244,4,49,26,0.198,0.0,0.198,0.1736,Positive,3,0
3879712,Serie A 2015/2016,AC Milan,84,3,1,6,2,76-90+,Right Center Forward,FW,1.2448,0.8391,0.4057,6,52,27,0.041,0.0,0.041,-0.3647,Negative,3,0
3879711,Serie A 2015/2016,Lazio,7,0,0,83,1,0-30,Right Center Back,DF,0.0,0.0214,-0.0214,0,23,27,0.0377,0.1148,-0.0771,-0.0557,Neutral,0,2
3879711,Serie A 2015/2016,Lazio,43,0,0,47,2,31-60,Center Forward,FW,0.1978,0.0811,0.1167,3,69,20,0.2357,0.0101,0.2256,0.1089,Positive,1,0
3879711,Serie A 2015/2016,Udinese,53,0,1,37,1,31-60,Center Forward,FW,0.0067,0.2157,-0.209,1,45,34,0.0123,0.0443,-0.032,0.177,Positive,1,0
3879711,Serie A 2015/2016,Udinese,58,0,1,32,2,31-60,Center Defensive Midfield,MF,0.0101,0.2357,-0.2256,2,40,37,0.0089,0.0243,-0.0154,0.2102,Positive,1,1
3879711,Serie A 2015/2016,Udinese,68,0,1,22,3,61-75,Left Center Midfield,MF,0.0123,0.0443,-0.032,2,29,20,0.0,0.1672,-0.1672,-0.1352,Negative,2,1
3879711,Serie A 2015/2016,Lazio,74,0,0,16,3,61-75,Left Center Midfield,MF,0.0179,0.0089,0.009,1,96,21,0.1553,0.1123,0.043,0.034,Neutral,2,1
3879710,Serie A 2015/2016,Sampdoria,45,-2,0,45,1,31-60,Left Defensive Midfield,MF,0.0,0.0,0.0,0,96,36,0.3207,0.1085,0.2122,0.2122,Positive,1,1
3879710,Serie A 2015/2016,Bologna,60,1,1,30,1,31-60,Right Center Midfield,MF,0.1085,0.3207,-0.2122,1,59,41,0.0877,0.2332,-0.1455,0.0667,Neutral,1,1
3879710,Serie A 2015/2016,Bologna,65,1,1,25,2,61-75,Right Wing,FW,0.0,0.4904,-0.4904,0,51,44,0.0877,1.2371,-1.1494,-0.659,Negative,2,0
3879710,Serie A 2015/2016,Bologna,75,1,1,15,3,61-75,Center Attacking Midfield,MF,0.0877,0.2332,-0.1455,1,51,31,0.8461,1.1931,-0.347,-0.2015,Negative,2,1
3879710,Serie A 2015/2016,Sampdoria,75,-1,0,15,2,61-75,Right Center Midfield,MF,0.2332,0.0877,0.1455,3,89,15,1.1931,0.8461,0.347,0.2015,Positive,2,1
3879710,Serie A 2015/2016,Sampdoria,83,0,0,7,3,76-90+,Left Wing Back,FW,1.2371,0.0877,1.1494,5,115,24,0.0997,0.8461,-0.7464,-1.8958,Negative,3,0
3879709,Serie A 2015/2016,Carpi,45,-1,1,45,1,31-60,Right Defensive Midfield,MF,0.0653,0.1205,-0.0552,3,74,37,0.034,0.0,0.034,0.0892,Neutral,1,1
3879709,Serie A 2015/2016,Palermo,56,1,0,34,1,31-60,Left Wing,FW,0.0,0.034,-0.034,0,58,22,0.0,0.0,0.0,0.034,Neutral,1,0
3879709,Serie A 2015/2016,Carpi,59,-1,1,31,2,31-60,Center Forward,FW,0.034,0.0,0.034,2,102,41,0.7835,0.0,0.7835,0.7495,Positive,1,0
3879709,Serie A 2015/2016,Palermo,67,1,0,23,2,61-75,Center Forward,FW,0.0,0.034,-0.034,0,62,23,0.0796,0.86,-0.7804,-0.7464,Negative,2,0
3879709,Serie A 2015/2016,Carpi,69,-1,1,21,3,61-75,Left Back,DF,0.028,0.0,0.028,1,70,35,0.9225,0.1984,0.7241,0.6961,Positive,2,2
3879708,Serie A 2015/2016,Atalanta,22,0,1,68,1,0-30,Right Center Back,DF,0.1095,0.0519,0.0576,1,90,35,1.3705,0.6741,0.6964,0.6388,Positive,0,2
3879708,Serie A 2015/2016,Sassuolo,71,0,0,19,1,61-75,Center Forward,FW,0.0,0.0776,-0.0776,0,101,28,0.0164,0.0,0.0164,0.094,Neutral,2,0
3879708,Serie A 2015/2016,Sassuolo,71,0,0,19,2,61-75,Right Wing,FW,0.0,0.0776,-0.0776,0,101,28,0.0164,0.0,0.0164,0.094,Neutral,2,0
3879708,Serie A 2015/2016,Atalanta,71,0,1,19,2,61-75,Left Center Midfield,MF,0.0776,0.0,0.0776,2,74,29,0.0,0.0164,-0.0164,-0.094,Neutral,2,1
3879708,Serie A 2015/2016,Atalanta,81,0,1,9,3,76-90+,Center Forward,FW,0.0,0.0164,-0.0164,0,57,23,0.0,0.0,0.0,0.0164,Neutral,3,0
3879698,Serie A 2015/2016,AC Milan,45,0,0,45,1,31-60,Right Center Back,DF,0.316,0.24,0.076,4,54,39,0.3499,0.0378,0.3121,0.2361,Positive,1,2
3879698,Serie A 2015/2016,Empoli,53,-1,1,37,1,31-60,Center Defensive Midfield,MF,0.0919,0.5376,-0.4457,3,67,40,0.6549,0.0367,0.6182,1.0639,Positive,1,1
3879698,Serie A 2015/2016,AC Milan,66,0,0,24,2,61-75,Right Center Forward,FW,0.0367,0.6549,-0.6182,1,54,46,0.0689,0.1142,-0.0453,0.5729,Positive,2,0
3879698,Serie A 2015/2016,Empoli,69,0,1,21,2,61-75,Left Center Forward,FW,0.6549,0.0367,0.6182,5,100,22,0.1451,0.0689,0.0762,-0.542,Negative,2,0
3879698,Serie A 2015/2016,AC Milan,85,0,0,5,3,76-90+,Right Midfield,MF,0.0689,0.1451,-0.0762,1,68,47,0.0,0.1399,-0.1399,-0.0637,Neutral,3,1
3879697,Serie A 2015/2016,Frosinone,63,0,1,27,1,61-75,Right Wing,FW,0.041,0.161,-0.12,1,58,25,0.0,0.0214,-0.0214,0.0986,Neutral,2,0
3879697,Serie A 2015/2016,Atalanta,73,0,0,17,1,61-75,Center Forward,FW,0.0214,0.041,-0.0196,1,54,35,0.2992,0.0275,0.2717,0.2913,Positive,2,0
3879697,Serie A 2015/2016,Frosinone,76,0,1,14,2,76-90+,Right Center Forward,FW,0.0,0.0214,-0.0214,0,58,18,0.0427,0.2992,-0.2565,-0.2351,Negative,3,0
3879697,Serie A 2015/2016,Atalanta,77,0,0,13,2,76-90+,Right Wing Back,FW,0.0214,0.0,0.0214,1,51,33,0.2992,0.0427,0.2565,0.2351,Positive,3,0
3879696,Serie A 2015/2016,Sassuolo,74,0,1,16,1,61-75,Right Wing,FW,0.4118,0.1226,0.2892,3,82,30,0.2996,0.0151,0.2845,-0.0047,Neutral,2,0
3879696,Serie A 2015/2016,Torino,79,0,0,11,1,76-90+,Left Center Midfield,MF,0.0291,0.3658,-0.3367,1,58,22,0.0151,0.2776,-0.2625,0.0742,Neutral,3,1
3879696,Serie A 2015/2016,Sassuolo,80,0,1,10,2,76-90+,Right Center Midfield,MF,0.3658,0.0291,0.3367,4,96,28,0.2776,0.0151,0.2625,-0.0742,Neutral,3,1
3879696,Serie A 2015/2016,Torino,80,0,0,10,2,76-90+,Right Wing Back,FW,0.0291,0.3658,-0.3367,1,54,26,0.0151,0.2776,-0.2625,0.0742,Neutral,3,0
3879695,Serie A 2015/2016,Genoa,59,1,1,31,1,31-60,Right Wing,FW,0.0981,0.0204,0.0777,1,60,45,0.7858,0.0,0.7858,0.7081,Positive,1,0
3879695,Serie A 2015/2016,Palermo,61,-1,0,29,1,61-75,Left Center Forward,FW,0.0204,0.0981,-0.0777,1,92,22,0.0,0.906,-0.906,-0.8283,Negative,2,0
3879695,Serie A 2015/2016,Palermo,69,-1,0,21,2,61-75,Center Defensive Midfield,MF,0.0204,0.2781,-0.2577,1,62,32,0.2163,0.8325,-0.6162,-0.3585,Negative,2,1
3879695,Serie A 2015/2016,Genoa,77,3,1,13,2,76-90+,Right Defensive Midfield,MF,1.0125,0.0,1.0125,6,90,17,0.1182,0.4781,-0.3599,-1.3724,Negative,3,1
3879694,Serie A 2015/2016,Lazio,45,-2,0,45,1,31-60,Center Forward,FW,0.0984,0.1518,-0.0534,1,106,29,0.1009,0.0371,0.0638,0.1172,Positive,1,0
3879694,Serie A 2015/2016,Lazio,45,-2,0,45,2,31-60,Left Center Midfield,MF,0.0984,0.1518,-0.0534,1,106,29,0.1009,0.0371,0.0638,0.1172,Positive,1,1
3879694,Serie A 2015/2016,Bologna,61,2,1,29,1,61-75,Left Center Back,DF,0.0371,0.0929,-0.0558,1,51,48,0.0311,0.8428,-0.8117,-0.7559,Negative,2,2
3879694,Serie A 2015/2016,Bologna,70,2,1,20,2,61-75,Left Wing,FW,0.0311,0.0662,-0.0351,1,46,48,0.0,1.0756,-1.0756,-1.0405,Negative,2,0
3879694,Serie A 2015/2016,Lazio,81,0,0,9,3,76-90+,Right Wing,FW,1.0756,0.0311,1.0445,4,64,27,0.0,0.0,0.0,-1.0445,Negative,3,0
3879694,Serie A 2015/2016,Bologna,83,0,1,7,3,76-90+,Center Forward,FW,0.0,1.0756,-1.0756,0,65,33,0.0,0.0,0.0,1.0756,Positive,3,0
3879693,Serie A 2015/2016,Udinese,54,-4,1,36,1,31-60,Right Center Back,DF,0.0413,0.2617,-0.2204,1,83,41,0.0091,0.2904,-0.2813,-0.0609,Neutral,1,2
3879693,Serie A 2015/2016,Juventus,57,4,0,33,1,31-60,Left Center Back,DF,0.2074,0.0413,0.1661,3,171,28,0.2904,0.0091,0.2813,0.1152,Positive,1,2
3879693,Serie A 2015/2016,Udinese,59,-4,1,31,2,31-60,Left Center Forward,FW,0.0413,0.4373,-0.396,1,64,42,0.0658,0.0604,0.0054,0.4014,Positive,1,0
3879693,Serie A 2015/2016,Juventus,65,4,0,25,2,61-75,Center Attacking Midfield,MF,0.23,0.0,0.23,2,143,36,0.0604,0.0658,-0.0054,-0.2354,Negative,2,1
3879693,Serie A 2015/2016,Udinese,69,-4,1,21,3,61-75,Center Attacking Midfield,MF,0.0091,0.2904,-0.2813,1,86,26,0.0567,0.0,0.0567,0.338,Positive,2,1
3879693,Serie A 2015/2016,Juventus,79,4,0,11,3,76-90+,Right Wing Back,FW,0.0604,0.0658,-0.0054,1,131,20,0.0514,0.0425,0.0089,0.0143,Neutral,3,0
3879692,Serie A 2015/2016,Chievo,41,1,1,49,1,31-60,Center Attacking Midfield,MF,0.0891,0.0241,0.065,2,55,26,0.0665,0.8043,-0.7378,-0.8028,Negative,1,1
3879692,Serie A 2015/2016,Empoli,59,0,0,31,1,31-60,Center Attacking Midfield,MF,0.8043,0.0665,0.7378,4,109,33,0.1131,0.0466,0.0665,-0.6713,Negative,1,1
3879692,Serie A 2015/2016,Chievo,71,0,1,19,2,61-75,Center Attacking Midfield,MF,0.0369,0.1131,-0.0762,1,81,40,0.2057,0.0924,0.1133,0.1895,Positive,2,1
3879692,Serie A 2015/2016,Chievo,81,0,1,9,3,76-90+,Left Center Forward,FW,0.1503,0.0992,0.0511,4,60,32,0.3062,0.0398,0.2664,0.2153,Positive,3,0
3879692,Serie A 2015/2016,Empoli,81,0,0,9,2,76-90+,Right Center Forward,FW,0.0992,0.1503,-0.0511,3,117,34,0.0398,0.3062,-0.2664,-0.2153,Negative,3,0
3879691,Serie A 2015/2016,Hellas Verona,45,-1,0,45,1,31-60,Left Wing Back,FW,0.0,0.7941,-0.7941,0,39,32,0.4048,0.2677,0.1371,0.9312,Positive,1,0
3879691,Serie A 2015/2016,Hellas Verona,45,-1,0,45,2,31-60,Right Center Back,DF,0.0,0.7941,-0.7941,0,39,32,0.4048,0.2677,0.1371,0.9312,Positive,1,2
3879691,Serie A 2015/2016,AS Roma,65,0,1,25,1,61-75,Left Center Back,DF,0.191,0.9885,-0.7975,2,95,27,0.2371,0.0,0.2371,1.0346,Positive,2,2
3879691,Serie A 2015/2016,Hellas Verona,72,0,0,18,3,61-75,Right Wing,FW,0.8667,0.157,0.7097,2,37,27,0.0,0.2626,-0.2626,-0.9723,Negative,2,0
3879691,Serie A 2015/2016,AS Roma,72,0,1,18,2,61-75,Right Back,DF,0.157,0.8667,-0.7097,3,89,15,0.2626,0.0,0.2626,0.9723,Positive,2,2
3879690,Serie A 2015/2016,Fiorentina,66,-1,0,24,1,61-75,Left Defensive Midfield,MF,0.8565,0.2765,0.58,5,89,37,0.0245,0.047,-0.0225,-0.6025,Negative,2,1
3879690,Serie A 2015/2016,AC Milan,68,1,1,22,1,61-75,Right Defensive Midfield,MF,0.2765,0.2852,-0.0087,1,61,33,0.047,0.0245,0.0225,0.0312,Neutral,2,1
3879690,Serie A 2015/2016,Fiorentina,75,-1,0,15,2,61-75,Left Wing Back,FW,0.06,0.3235,-0.2635,2,88,26,0.2373,0.9006,-0.6633,-0.3998,Negative,2,0
3879690,Serie A 2015/2016,AC Milan,78,1,1,12,2,76-90+,Left Center Forward,FW,0.047,0.0245,0.0225,1,40,40,0.9006,0.2373,0.6633,0.6408,Positive,3,0
3879690,Serie A 2015/2016,Fiorentina,82,-1,0,8,3,76-90+,Right Attacking Midfield,MF,0.0245,0.047,-0.0225,1,91,24,0.2373,0.9006,-0.6633,-0.6408,Negative,3,1
3879689,Serie A 2015/2016,Carpi,60,1,1,30,1,31-60,Left Defensive Midfield,MF,1.2432,0.0229,1.2203,3,52,45,0.1751,0.4476,-0.2725,-1.4928,Negative,1,1
3879689,Serie A 2015/2016,Sampdoria,62,-1,0,28,1,61-75,Left Center Midfield,MF,0.0424,1.2432,-1.2008,2,92,25,0.5416,0.1751,0.3665,1.5673,Positive,2,1
3879689,Serie A 2015/2016,Sampdoria,63,-1,0,27,2,61-75,Right Back,DF,0.0195,1.4183,-1.3988,1,93,25,0.5416,0.0,0.5416,1.9404,Positive,2,2
3879689,Serie A 2015/2016,Carpi,65,1,1,25,2,61-75,Left Midfield,MF,1.4183,0.0677,1.3506,4,36,40,0.0845,0.4934,-0.4089,-1.7595,Negative,2,1
3879689,Serie A 2015/2016,Carpi,74,1,1,16,3,61-75,Center Forward,FW,0.1751,0.4476,-0.2725,1,31,42,0.0845,0.1776,-0.0931,0.1794,Positive,2,0
3879689,Serie A 2015/2016,Sampdoria,79,-1,0,11,3,76-90+,Left Center Midfield,MF,0.5416,0.0,0.5416,4,140,19,0.0641,0.0845,-0.0204,-0.562,Negative,3,1
3879688,Serie A 2015/2016,Inter Milan,57,0,0,33,1,31-60,Right Center Midfield,MF,0.0,0.3803,-0.3803,0,93,29,0.2834,0.5325,-0.2491,0.1312,Positive,1,1
3879688,Serie A 2015/2016,Inter Milan,69,0,0,21,2,61-75,Left Back,DF,0.2834,0.4749,-0.1915,3,77,21,0.1199,0.239,-0.1191,0.0724,Neutral,2,2
3879688,Serie A 2015/2016,Atalanta,72,0,1,18,1,61-75,Right Wing Back,FW,0.5325,0.2834,0.2491,3,48,21,0.1815,0.1548,0.0267,-0.2224,Negative,2,0
3879688,Serie A 2015/2016,Atalanta,81,0,1,9,2,76-90+,Left Center Midfield,MF,0.0576,0.214,-0.1564,1,40,26,0.1815,0.0348,0.1467,0.3031,Positive,3,1
3879688,Serie A 2015/2016,Inter Milan,83,0,0,7,3,76-90+,Left Center Forward,FW,0.1199,0.239,-0.1191,2,84,16,0.0348,0.0,0.0348,0.1539,Positive,3,0
3879688,Serie A 2015/2016,Atalanta,84,0,1,6,3,76-90+,Left Center Forward,FW,0.239,0.1199,0.1191,2,44,31,0.0,0.0348,-0.0348,-0.1539,Negative,3,0
3879687,Serie A 2015/2016,Torino,65,2,1,25,1,61-75,Left Wing Back,FW,0.2905,0.2418,0.0487,4,50,34,0.0442,0.0365,0.0077,-0.041,Neutral,2,0
3879687,Serie A 2015/2016,Frosinone,66,-2,0,24,1,61-75,Right Center Back,DF,0.2418,0.2429,-0.0011,5,71,19,0.0365,0.0442,-0.0077,-0.0066,Neutral,2,2
3879687,Serie A 2015/2016,Frosinone,66,-2,0,24,2,61-75,Left Defensive Midfield,MF,0.2418,0.2429,-0.0011,5,71,19,0.0365,0.0442,-0.0077,-0.0066,Neutral,2,1
3879687,Serie A 2015/2016,Torino,70,2,1,20,2,61-75,Left Center Midfield,MF,0.2681,0.1557,0.1124,4,46,28,0.166,0.0924,0.0736,-0.0388,Neutral,2,1
3879687,Serie A 2015/2016,Torino,75,2,1,15,3,61-75,Right Wing Back,FW,0.2043,0.1921,0.0122,4,48,25,0.152,0.0708,0.0812,0.069,Neutral,2,0
3879687,Serie A 2015/2016,Frosinone,82,-3,0,8,3,76-90+,Left Wing Back,FW,0.0365,0.1912,-0.1547,1,45,19,0.0825,0.0049,0.0776,0.2323,Positive,3,0
3879686,Serie A 2015/2016,Sassuolo,15,1,0,75,1,0-30,Right Center Midfield,MF,0.8947,0.0639,0.8308,2,57,28,0.2011,0.3987,-0.1976,-1.0284,Negative,0,1
3879686,Serie A 2015/2016,Napoli,67,1,1,23,1,61-75,Left Center Back,DF,0.1445,0.0407,0.1038,3,108,29,0.1172,0.031,0.0862,-0.0176,Neutral,2,2
3879686,Serie A 2015/2016,Sassuolo,67,-1,0,23,2,61-75,Right Wing,FW,0.0407,0.1445,-0.1038,1,78,23,0.031,0.1172,-0.0862,0.0176,Neutral,2,0
3879686,Serie A 2015/2016,Napoli,76,1,1,14,2,76-90+,Left Wing,FW,0.1172,0.031,0.0862,2,126,30,0.0745,0.1113,-0.0368,-0.123,Negative,3,0
3879686,Serie A 2015/2016,Sassuolo,82,-1,0,8,3,76-90+,Left Wing,FW,0.031,0.1172,-0.0862,1,64,33,0.1113,0.1433,-0.032,0.0542,Neutral,3,0
3879685,Serie A 2015/2016,Genoa,45,0,0,45,1,31-60,Right Attacking Midfield,MF,0.0855,0.0736,0.0119,3,86,24,0.0701,0.0,0.0701,0.0582,Neutral,1,1
3879685,Serie A 2015/2016,Genoa,67,0,0,23,2,61-75,Right Defensive Midfield,MF,0.0,0.0947,-0.0947,0,76,41,1.2811,0.0,1.2811,1.3758,Positive,2,1
3879685,Serie A 2015/2016,Atalanta,70,0,1,20,1,61-75,Right Center Midfield,MF,0.0947,0.1002,-0.0055,4,106,28,0.0402,1.1809,-1.1407,-1.1352,Negative,2,1
3879685,Serie A 2015/2016,Atalanta,81,-2,1,9,2,76-90+,Right Back,DF,0.0,1.2811,-1.2811,0,56,19,0.1826,0.0682,0.1144,1.3955,Positive,3,2
3879685,Serie A 2015/2016,Atalanta,82,-2,1,8,3,76-90+,Left Center Midfield,MF,0.0,1.2811,-1.2811,0,51,17,0.1826,0.0682,0.1144,1.3955,Positive,3,1
