match_id,competition,team,sub_minute,score_diff,is_home,time_remaining,sub_sequence,game_phase,position_name,position_group,team_xg_prev15,opp_xg_prev15,xg_diff_prev15,shots_prev15,passes_prev15,pressures_prev15,team_xg_next15,opp_xg_next15,xg_diff_next15,impact_score,impact_label,game_phase_enc,position_group_enc,competition_enc,abs_score_diff,is_trailing,is_leading,late_sub,very_late_sub,xg_per_shot_prev15,pressure_per_pass_prev15,passes_per_min_prev15,pressures_per_min_prev15,shots_per_min_prev15,outgoing_player,replacement_player,player_passes_prev15,pass_success_rate_drop,player_pressures_prev15,pressure_activity_drop,player_actions_prev15,action_rate_drop,player_involvement_share_prev15,FW_passes_prev15,FW_pressures_prev15,FW_shots_prev15,FW_xg_prev15,MF_passes_prev15,MF_pressures_prev15,MF_shots_prev15,MF_xg_prev15,DF_passes_prev15,DF_pressures_prev15,DF_shots_prev15,DF_xg_prev15,GK_passes_prev15,GK_pressures_prev15,GK_shots_prev15,GK_xg_prev15,FW_passes_next15,FW_pressures_next15,FW_shots_next15,FW_xg_next15,MF_passes_next15,MF_pressures_next15,MF_shots_next15,MF_xg_next15,DF_passes_next15,DF_pressures_next15,DF_shots_next15,DF_xg_next15,GK_passes_next15,GK_pressures_next15,GK_shots_next15,GK_xg_next15
3879652,Serie A 2015/2016,Hellas Verona,78,0,0,12,2,76-90+,Right Midfield,MF,0.0399,0.0667,-0.0268,1,63,40,0.0296,0.2311,-0.2015,-0.1747,Negative,3,1,5,0,0,0,1,1,0.0399,0.6349206349206349,4.2,2.6666666666666665,0.06666666666666667,Paweł Wszołek,Matteo Bianchetti,4,0.5,2,0.0,22,-0.6666666666666665,0.08058608058608059,3,2,0,0.0,23,29,1,0.0399,33,9,0,0.0,4,0,0,0.0,3,1,0,0.0,27,21,1,0.0296,27,3,0,0.0,6,0,0,0.0
3879652,Serie A 2015/2016,Hellas Verona,81,0,0,9,3,76-90+,Left Defensive Midfield,MF,0.0399,0.0759,-0.036,1,69,35,0.0296,0.2803,-0.2507,-0.2147,Negative,3,1,5,0,0,0,1,1,0.0399,0.5072463768115942,4.6,2.3333333333333335,0.06666666666666667,Leandro Greco,Juan Ignacio Gómez Taleb,7,0.11904761904761907,5,-0.1333333333333333,30,-0.06666666666666665,0.10714285714285714,1,2,0,0.0,29,26,1,0.0399,34,7,0,0.0,5,0,0,0.0,3,1,0,0.0,22,22,1,0.0296,21,9,0,0.0,5,0,0,0.0
3879652,Serie A 2015/2016,AC Milan,81,0,1,9,3,76-90+,Right Wing,FW,0.0759,0.0399,0.036,2,69,26,0.2803,0.0296,0.2507,0.2147,Positive,3,0,5,0,0,0,1,1,0.03795,0.37681159420289856,4.6,1.7333333333333334,0.13333333333333333,M''Baye Babacar Niang,Alessio Cerci,4,0.08333333333333337,5,-0.1333333333333333,30,0.6666666666666665,0.11029411764705882,6,9,0,0.0,32,6,1,0.0453,28,11,1,0.0306,3,0,0,0.0,19,5,2,0.1442,20,7,1,0.0978,34,10,1,0.0382,7,0,0,0.0
3879651,Serie A 2015/2016,Napoli,66,0,1,24,1,61-75,Right Wing,FW,0.2205,0.0081,0.2124,3,84,30,0.0,0.0,0.0,-0.2124,Negative,2,0,5,0,0,0,1,0,0.0735,0.35714285714285715,5.6,2.0,0.2,José María Callejón Bueno,Dries Mertens,6,0.33333333333333337,3,0.0,29,-0.19999999999999996,0.10069444444444445,16,8,2,0.1307,35,13,1,0.0897,30,9,0,0.0,3,0,0,0.0,10,6,0,0.0,26,3,0,0.0,34,7,0,0.0,4,0,0,0.0
3879651,Serie A 2015/2016,AS Roma,75,0,0,15,1,61-75,Left Wing,FW,0.0081,0.0352,-0.0271,1,63,27,0.0,0.3413,-0.3413,-0.3142,Negative,2,0,5,0,0,0,1,1,0.0081,0.42857142857142855,4.2,1.8,0.06666666666666667,Mohamed Salah,Juan Manuel Iturbe Arévalo,4,0.15000000000000002,1,0.2,17,2.1333333333333333,0.0776255707762557,13,6,0,0.0,24,16,1,0.0081,17,5,0,0.0,9,0,0,0.0,13,8,0,0.0,12,4,0,0.0,16,11,0,0.0,3,0,0,0.0
3879651,Serie A 2015/2016,AS Roma,81,0,0,9,2,76-90+,Right Wing,FW,0.0,0.0,0.0,0,42,19,0.0,0.5732,-0.5732,-0.5732,Negative,3,0,5,0,0,0,1,1,0.0,0.4523809523809524,2.8,1.2666666666666666,0.0,Iago Falqué Silva,Norbert Gyömbér,4,0.25,0,0.4666666666666667,17,0.6000000000000001,0.11038961038961038,12,2,0,0.0,11,11,0,0.0,11,6,0,0.0,8,0,0,0.0,10,8,0,0.0,10,8,0,0.0,15,10,0,0.0,3,0,0,0.0
3879650,Serie A 2015/2016,Carpi,51,-2,0,39,1,31-60,Right Midfield,MF,0.0218,0.7302,-0.7084,1,79,40,0.0254,0.1388,-0.1134,0.595,Positive,1,1,5,2,1,0,0,0,0.0218,0.5063291139240507,5.266666666666667,2.6666666666666665,0.06666666666666667,Lorenzo Pasciuti,Marco Borriello,10,0.0,4,0.26666666666666666,38,-0.5333333333333332,0.13380281690140844,11,12,1,0.0218,31,17,0,0.0,33,11,0,0.0,4,0,0,0.0,9,6,0,0.0,26,25,1,0.0254,31,16,0,0.0,4,0,0,0.0
3879650,Serie A 2015/2016,Carpi,52,-2,0,38,2,31-60,Left Midfield,MF,0.0218,0.7302,-0.7084,1,77,37,0.0254,0.1388,-0.1134,0.595,Positive,1,1,5,2,1,0,0,0,0.0218,0.4805194805194805,5.133333333333334,2.466666666666667,0.06666666666666667,Raphael Martinho Alves de Lima,Antonio Di Gaudio,9,-0.4444444444444444,2,0.0,27,-0.1333333333333333,0.09818181818181818,11,10,1,0.0218,29,16,0,0.0,33,11,0,0.0,4,0,0,0.0,9,6,0,0.0,27,30,1,0.0254,35,17,0,0.0,6,0,0,0.0
3879650,Serie A 2015/2016,Empoli,62,3,1,28,1,61-75,Left Center Forward,FW,0.2319,0.0472,0.1847,3,119,27,0.0,0.0838,-0.0838,-0.2685,Negative,2,0,5,3,0,1,1,0,0.0773,0.226890756302521,7.933333333333334,1.8,0.2,Massimo Maccarone,Marko Livaja,8,0.0,5,-0.1333333333333333,38,-0.7999999999999998,0.09223300970873786,15,9,1,0.1106,56,10,2,0.1213,43,8,0,0.0,5,0,0,0.0,16,6,0,0.0,45,12,0,0.0,42,5,0,0.0,10,0,0,0.0
3879650,Serie A 2015/2016,Empoli,69,3,1,21,2,61-75,Right Center Midfield,MF,0.1388,0.0254,0.1134,2,124,26,0.0,0.0838,-0.0838,-0.1972,Negative,2,1,5,3,0,1,1,0,0.0694,0.20967741935483872,8.266666666666667,1.7333333333333334,0.13333333333333333,Piotr Zieliński,Daniele Croce,14,-0.19999999999999996,3,0.06666666666666665,45,0.2666666666666666,0.10714285714285714,15,9,1,0.1106,62,12,1,0.0282,41,5,0,0.0,6,0,0,0.0,15,4,0,0.0,57,8,0,0.0,48,8,0,0.0,8,0,0,0.0
3879650,Serie A 2015/2016,Carpi,72,-3,0,18,3,61-75,Right Center Back,DF,0.0089,0.1388,-0.1299,1,79,45,0.5268,0.0,0.5268,0.6567,Positive,2,2,5,3,1,0,1,0,0.0089,0.569620253164557,5.266666666666667,3.0,0.06666666666666667,Simone Romagnoli,Gabriel Moisés Antunes da Silva,4,-0.25,0,0.06666666666666667,8,0.1333333333333333,0.026402640264026403,8,4,0,0.0,26,24,0,0.0,37,17,1,0.0089,8,0,0,0.0,4,7,1,0.0503,16,21,2,0.3363,23,9,1,0.1402,1,0,0,0.0
3879650,Serie A 2015/2016,Empoli,75,3,1,15,3,61-75,Left Center Midfield,MF,0.1106,0.0089,0.1017,1,117,25,0.0,0.5773,-0.5773,-0.679,Negative,2,1,5,3,0,1,1,1,0.1106,0.21367521367521367,7.8,1.6666666666666667,0.06666666666666667,Marcel Büchel,Assane Dioussé El Hadji,13,-0.0064102564102564985,0,0.3333333333333333,38,0.6000000000000001,0.09669211195928754,15,7,1,0.1106,49,13,0,0.0,44,5,0,0.0,9,0,0,0.0,18,3,0,0.0,59,6,0,0.0,44,8,0,0.0,6,0,0,0.0
3879649,Serie A 2015/2016,Palermo,45,1,1,45,1,31-60,Center Forward,FW,0.0482,0.0061,0.0421,2,46,16,0.0369,0.3437,-0.3068,-0.3489,Negative,1,0,5,1,0,1,0,0,0.0241,0.34782608695652173,3.066666666666667,1.0666666666666667,0.13333333333333333,Uroš Đurđević,Alberto Gilardino,1,-0.25,1,0.13333333333333336,16,0.1333333333333333,0.0963855421686747,1,1,0,0.0,32,12,2,0.0482,10,3,0,0.0,3,0,0,0.0,6,4,0,0.0,51,17,2,0.0369,18,21,0,0.0,8,0,0,0.0
3879649,Serie A 2015/2016,Frosinone,62,-2,0,28,1,61-75,Right Midfield,MF,0.3437,0.0565,0.2872,3,96,39,0.0813,0.1323,-0.051,-0.3382,Negative,2,1,5,2,1,0,1,0,0.11456666666666666,0.40625,6.4,2.6,0.2,Luca Paganini,Aleksandar Tonev,6,-0.16666666666666663,10,-0.39999999999999997,37,-1.4000000000000001,0.10818713450292397,6,9,2,0.3261,39,27,1,0.0176,46,3,0,0.0,5,0,0,0.0,3,5,2,0.0813,33,14,0,0.0,35,11,0,0.0,5,0,0,0.0
3879649,Serie A 2015/2016,Frosinone,77,-2,0,13,2,76-90+,Right Defensive Midfield,MF,0.0813,0.1323,-0.051,2,76,30,0.0289,0.574,-0.5451,-0.4941,Negative,3,1,5,2,1,0,1,1,0.04065,0.39473684210526316,5.066666666666666,2.0,0.13333333333333333,Mirko Gori,Nicolás Ignacio Castillo Mora,7,0.0,6,0.0,24,-0.06666666666666665,0.08695652173913043,3,5,2,0.0813,33,14,0,0.0,35,11,0,0.0,5,0,0,0.0,6,3,0,0.0,40,11,2,0.0289,20,7,0,0.0,3,0,0,0.0
3879649,Serie A 2015/2016,Palermo,80,2,1,10,2,76-90+,Left Attacking Midfield,MF,0.1207,0.0813,0.0394,3,59,37,0.574,0.0289,0.5451,0.5057,Positive,3,1,5,2,0,1,1,1,0.040233333333333336,0.6271186440677966,3.933333333333333,2.466666666666667,0.2,Aleksandar Trajkovski,Gastón Brugman,2,0.30000000000000004,5,-0.19999999999999998,18,0.3333333333333335,0.07114624505928854,5,0,1,0.0543,36,23,2,0.0664,13,14,0,0.0,5,0,0,0.0,12,5,1,0.1276,22,10,2,0.4463,8,0,0,0.0,7,0,0,0.0
3879649,Serie A 2015/2016,Frosinone,82,-2,0,8,3,76-90+,Right Back,DF,0.0813,0.0734,0.0079,2,97,23,0.0289,0.574,-0.5451,-0.553,Negative,3,2,5,2,1,0,1,1,0.04065,0.23711340206185566,6.466666666666667,1.5333333333333334,0.13333333333333333,Aleandro Rosi,Robert Gucher,6,-0.16666666666666663,3,-0.06666666666666668,25,-0.5333333333333334,0.0755287009063444,5,3,2,0.0813,50,10,0,0.0,38,10,0,0.0,4,0,0,0.0,4,1,0,0.0,19,11,2,0.0289,7,6,0,0.0,3,0,0,0.0
3879648,Serie A 2015/2016,Udinese,55,-2,1,35,1,31-60,Left Center Midfield,MF,0.066,0.0,0.066,2,93,33,0.2241,0.1294,0.0947,0.0287,Neutral,1,1,5,2,1,0,0,0,0.033,0.3548387096774194,6.2,2.2,0.13333333333333333,Bruno Miguel Borges Fernandes,Marco Antônio De Mattos Filho,14,-0.04761904761904767,4,-0.06666666666666665,50,-1.4000000000000001,0.1440922190201729,25,11,1,0.0386,34,13,1,0.0274,30,9,0,0.0,4,0,0,0.0,22,7,0,0.0,41,12,1,0.2241,26,6,0,0.0,5,0,0,0.0
3879648,Serie A 2015/2016,Inter Milan,60,2,0,30,1,31-60,Left Center Forward,FW,0.1294,0.066,0.0634,1,76,37,0.0,0.2241,-0.2241,-0.2875,Negative,1,0,5,2,0,1,1,0,0.1294,0.4868421052631579,5.066666666666666,2.466666666666667,0.06666666666666667,Stevan Jovetić,Marcelo Brozović,7,-0.02197802197802201,5,-0.19999999999999998,34,1.0,0.12274368231046931,11,7,0,0.0,31,20,1,0.1294,28,10,0,0.0,6,0,0,0.0,32,4,0,0.0,35,10,0,0.0,30,8,0,0.0,6,0,0,0.0
3879648,Serie A 2015/2016,Udinese,69,-2,1,21,2,61-75,Right Center Midfield,MF,0.2627,0.1294,0.1333,2,108,23,0.1358,0.1077,0.0281,-0.1052,Negative,2,1,5,2,1,0,1,0,0.13135,0.21296296296296297,7.2,1.5333333333333334,0.13333333333333333,Manuel Rolando Iturra Urrutia,Stipe Perica,12,-0.08333333333333337,1,0.4666666666666667,39,0.0,0.10743801652892562,28,6,1,0.0386,46,10,1,0.2241,28,7,0,0.0,6,0,0,0.0,17,19,2,0.1358,33,11,0,0.0,29,3,0,0.0,3,0,0,0.0
3879648,Serie A 2015/2016,Udinese,78,-2,1,12,3,76-90+,Right Center Forward,FW,0.3217,0.0397,0.282,2,77,36,0.3528,0.2624,0.0904,-0.1916,Negative,3,0,5,2,1,0,1,1,0.16085,0.4675324675324675,5.133333333333334,2.4,0.13333333333333333,Antonio Di Natale,Rodrigo Sebastián Aguirre Soto,1,-1.0,3,-0.2,6,-0.13333333333333336,0.022388059701492536,19,17,1,0.0975,30,15,1,0.2241,26,4,0,0.0,2,0,0,0.0,21,17,3,0.206,33,5,1,0.1468,30,2,0,0.0,5,0,0,0.0
3879648,Serie A 2015/2016,Inter Milan,81,2,0,9,2,76-90+,Left Wing,FW,0.0645,0.3217,-0.2572,2,85,22,0.2376,0.3528,-0.1152,0.142,Positive,3,0,5,2,0,1,1,1,0.03225,0.25882352941176473,5.666666666666667,1.4666666666666666,0.13333333333333333,Adem Ljajić,Juan Guilherme Nunes Jesus,16,-0.08333333333333337,1,0.13333333333333336,46,0.19999999999999973,0.15862068965517243,25,5,0,0.0,26,9,1,0.0248,27,8,1,0.0397,7,0,0,0.0,8,4,3,0.2068,20,8,1,0.0308,8,4,0,0.0,2,0,0,0.0
3879647,Serie A 2015/2016,Bologna,30,0,0,60,1,0-30,Left Wing,FW,0.0652,0.0,0.0652,1,57,17,0.0213,1.3156,-1.2943,-1.3595,Negative,0,0,5,0,0,0,0,0,0.0652,0.2982456140350877,3.8,1.1333333333333333,0.06666666666666667,Luca Rizzo,Matteo Brighi,5,0.3,1,0.33333333333333337,18,0.3333333333333335,0.09090909090909091,11,6,1,0.0652,17,4,0,0.0,25,7,0,0.0,4,0,0,0.0,16,11,0,0.0,15,15,1,0.0213,18,15,0,0.0,4,0,0,0.0
3879647,Serie A 2015/2016,Bologna,45,0,0,45,2,31-60,Left Center Back,DF,0.0213,1.3156,-1.2943,1,53,41,0.0843,0.556,-0.4717,0.8226,Positive,1,2,5,0,0,0,0,0,0.0213,0.7735849056603774,3.533333333333333,2.7333333333333334,0.06666666666666667,Daniele Gastaldello,Alex Ferrari,7,0.2857142857142857,1,-0.06666666666666667,24,-0.8,0.10344827586206896,16,11,0,0.0,15,15,1,0.0213,18,15,0,0.0,4,0,0,0.0,10,15,1,0.0843,16,14,0,0.0,17,19,0,0.0,5,0,0,0.0
3879647,Serie A 2015/2016,Genoa,53,0,1,37,1,31-60,Center Defensive Midfield,MF,0.3151,0.0843,0.2308,3,100,31,0.4977,0.0659,0.4318,0.201,Positive,1,1,5,0,0,0,0,0,0.10503333333333333,0.31,6.666666666666667,2.066666666666667,0.2,Alberto Facundo Costa,Diego Perotti,17,0.030959752321981338,5,-0.19999999999999998,45,0.0,0.1232876712328767,34,11,1,0.0597,28,12,1,0.0101,33,8,1,0.2453,5,0,0,0.0,20,9,1,0.2339,26,7,2,0.0939,24,7,2,0.17,5,0,0,0.0
3879647,Serie A 2015/2016,Bologna,70,0,0,20,3,61-75,Left Back,DF,0.0659,0.4977,-0.4318,2,57,32,0.0,0.0723,-0.0723,0.3595,Positive,2,2,5,0,0,0,1,0,0.03295,0.5614035087719298,3.8,2.1333333333333333,0.13333333333333333,Archimede Morleo,Ibrahima Mbaye,11,0.18181818181818177,2,0.06666666666666668,28,-1.2666666666666666,0.12612612612612611,15,11,0,0.0,12,7,1,0.0273,25,14,1,0.0386,5,0,0,0.0,6,7,0,0.0,8,5,0,0.0,19,9,0,0.0,3,0,0,0.0
3879647,Serie A 2015/2016,Genoa,70,0,1,20,2,61-75,Left Center Forward,FW,0.4977,0.0659,0.4318,5,76,23,0.0723,0.0,0.0723,-0.3595,Negative,2,0,5,0,0,0,1,0,0.09953999999999999,0.3026315789473684,5.066666666666666,1.5333333333333334,0.3333333333333333,Goran Pandev,Diego Ángel Capel Trinidad,3,0.0,2,0.13333333333333333,18,0.6666666666666667,0.0661764705882353,21,13,1,0.2339,28,5,2,0.0939,22,5,2,0.17,5,0,0,0.0,17,9,0,0.0,16,6,1,0.0263,28,2,1,0.046,3,0,0,0.0
3879647,Serie A 2015/2016,Genoa,82,0,1,8,3,76-90+,Center Forward,FW,0.0723,0.0,0.0723,2,60,21,0.0346,0.4215,-0.3869,-0.4592,Negative,3,0,5,0,0,0,1,1,0.03615,0.35,4.0,1.4,0.13333333333333333,Serge Gakpé,Jules Olivier Ntcham,1,-0.25,3,0.0,14,0.6666666666666667,0.06635071090047394,18,15,0,0.0,16,4,1,0.0263,24,2,1,0.046,2,0,0,0.0,6,5,0,0.0,27,5,1,0.0346,28,4,0,0.0,6,0,0,0.0
3879646,Serie A 2015/2016,Udinese,57,-1,0,33,1,31-60,Left Center Midfield,MF,0.0745,0.0572,0.0173,2,100,47,0.3869,0.8295,-0.4426,-0.4599,Negative,1,1,5,1,1,0,0,0,0.03725,0.47,6.666666666666667,3.1333333333333333,0.13333333333333333,Manuel Rolando Iturra Urrutia,Bruno Miguel Borges Fernandes,11,-0.21818181818181825,6,-0.06666666666666671,37,-0.8,0.10136986301369863,32,23,2,0.0745,32,12,0,0.0,29,12,0,0.0,7,0,0,0.0,26,3,1,0.3347,23,8,1,0.0522,16,7,0,0.0,8,0,0,0.0
3879646,Serie A 2015/2016,Udinese,57,-1,0,33,2,31-60,Right Center Forward,FW,0.0745,0.0572,0.0173,2,100,47,0.3869,0.8295,-0.4426,-0.4599,Negative,1,0,5,1,1,0,0,0,0.03725,0.47,6.666666666666667,3.1333333333333333,0.13333333333333333,Rodrigo Sebastián Aguirre Soto,Antonio Di Natale,1,0.0,9,-0.1333333333333333,17,0.2666666666666666,0.04657534246575343,32,23,2,0.0745,32,12,0,0.0,29,12,0,0.0,7,0,0,0.0,26,3,1,0.3347,23,8,1,0.0522,16,7,0,0.0,8,0,0,0.0
3879646,Serie A 2015/2016,Fiorentina,72,2,1,18,1,61-75,Right Attacking Midfield,MF,0.8295,0.3869,0.4426,2,64,26,0.2428,0.0,0.2428,-0.1998,Negative,2,1,5,2,0,1,1,0,0.41475,0.40625,4.266666666666667,1.7333333333333334,0.13333333333333333,Josip Iličić,Manuel Pasqual,7,-0.12380952380952381,1,0.26666666666666666,24,2.1333333333333333,0.100418410041841,16,6,0,0.0,22,13,2,0.8295,20,6,0,0.0,6,1,0,0.0,10,6,1,0.022,34,17,1,0.1393,24,2,1,0.0815,4,0,0,0.0
3879646,Serie A 2015/2016,Udinese,74,-2,0,16,3,61-75,Left Center Back,DF,0.3869,0.7835,-0.3966,2,78,19,0.0,0.2428,-0.2428,0.1538,Positive,2,2,5,2,1,0,1,0,0.19345,0.24358974358974358,5.2,1.2666666666666666,0.13333333333333333,Felipe Dias da Silva dal Belo,Marco Antônio De Mattos Filho,5,0.07499999999999996,1,0.13333333333333336,17,0.6666666666666667,0.06640625,28,4,1,0.3347,25,9,1,0.0522,16,6,0,0.0,9,0,0,0.0,10,4,0,0.0,41,9,0,0.0,34,10,0,0.0,1,0,0,0.0
3879646,Serie A 2015/2016,Fiorentina,80,2,1,10,2,76-90+,Center Attacking Midfield,MF,0.022,0.0522,-0.0302,1,82,29,0.2784,0.0057,0.2727,0.3029,Positive,3,1,5,2,0,1,1,1,0.022,0.35365853658536583,5.466666666666667,1.9333333333333333,0.06666666666666667,Borja Valero Iglesias,Gilberto Moraes Junior,7,-0.1428571428571428,5,-0.06666666666666665,28,0.20000000000000018,0.09395973154362416,17,8,1,0.022,32,15,0,0.0,27,6,0,0.0,6,0,0,0.0,3,2,0,0.0,18,20,2,0.1969,16,3,1,0.0815,4,0,0,0.0
3879644,Serie A 2015/2016,Palermo,52,-2,0,38,1,31-60,Right Back,DF,0.0913,0.1905,-0.0992,3,82,44,0.275,0.0809,0.1941,0.2933,Positive,1,2,5,2,1,0,0,0,0.030433333333333337,0.5365853658536586,5.466666666666667,2.933333333333333,0.2,Siniša Anđelković,Michel Morganella,5,0.0,6,-0.33333333333333337,20,-0.6666666666666666,0.06472491909385113,13,9,0,0.0,35,24,2,0.0641,28,11,1,0.0272,6,0,0,0.0,16,12,2,0.1081,40,8,2,0.1669,38,12,0,0.0,5,0,0,0.0
3879644,Serie A 2015/2016,Palermo,55,-2,0,35,2,31-60,Right Wing,FW,0.0683,0.1905,-0.1222,2,82,38,0.275,0.0809,0.1941,0.3163,Positive,1,0,5,2,1,0,0,0,0.03415,0.4634146341463415,5.466666666666667,2.533333333333333,0.13333333333333333,Oscar Hiljemark,Robin Quaison,5,0.4,8,-0.06666666666666665,26,0.19999999999999996,0.08552631578947369,15,10,0,0.0,33,19,1,0.0411,29,9,1,0.0272,5,0,0,0.0,14,10,2,0.1081,39,10,2,0.1669,34,13,0,0.0,6,0,0,0.0
3879644,Serie A 2015/2016,Palermo,64,-2,0,26,3,61-75,Right Center Midfield,MF,0.2675,0.0809,0.1866,4,88,29,0.0348,0.1434,-0.1086,-0.2952,Negative,2,1,5,2,1,0,1,0,0.066875,0.32954545454545453,5.866666666666666,1.9333333333333333,0.26666666666666666,Mato Jajalo,Giuseppe Pezzella,11,-0.19480519480519476,1,0.33333333333333337,36,-0.06666666666666643,0.11076923076923077,17,10,1,0.0733,35,7,2,0.1669,30,12,1,0.0272,6,0,0,0.0,9,9,1,0.0348,24,12,0,0.0,26,10,0,0.0,5,0,0,0.0
3879644,Serie A 2015/2016,Atalanta,71,2,1,19,1,61-75,Left Wing,FW,0.0809,0.275,-0.1941,2,83,40,0.1434,0.1614,-0.018,0.1761,Positive,2,0,5,2,0,1,1,0,0.04045,0.4819277108433735,5.533333333333333,2.6666666666666665,0.13333333333333333,Alejandro Darío Gómez,Marco D''Alessandro,4,-0.375,2,-0.06666666666666667,28,0.5333333333333332,0.08433734939759036,23,9,1,0.0699,32,17,1,0.011,23,13,0,0.0,5,1,0,0.0,6,5,1,0.0515,20,19,1,0.0919,14,10,0,0.0,8,0,0,0.0
3879644,Serie A 2015/2016,Atalanta,75,2,1,15,2,61-75,Left Center Midfield,MF,0.1324,0.1239,0.0085,3,81,28,0.0919,0.3452,-0.2533,-0.2618,Negative,2,1,5,2,0,1,1,1,0.04413333333333333,0.345679012345679,5.4,1.8666666666666667,0.2,Jasmin Kurtič,Giulio Migliaccio,6,0.41666666666666663,3,0.3333333333333333,26,1.2666666666666666,0.08469055374592833,21,9,2,0.1214,30,8,1,0.011,25,10,0,0.0,5,1,0,0.0,7,1,0,0.0,28,22,1,0.0919,14,13,0,0.0,9,0,0,0.0
3879644,Serie A 2015/2016,Atalanta,82,3,1,8,3,76-90+,Left Midfield,MF,0.1434,0.0,0.1434,2,55,31,0.0616,0.4536,-0.392,-0.5354,Negative,3,1,5,3,0,1,1,1,0.0717,0.5636363636363636,3.6666666666666665,2.066666666666667,0.13333333333333333,Maximiliano Nicol Moralez,Marcelo Alejandro Estigarribia Balmori,5,-0.18181818181818177,9,-0.26666666666666666,30,1.4,0.13100436681222707,7,6,1,0.0515,22,18,1,0.0919,19,7,0,0.0,7,0,0,0.0,7,1,2,0.0616,25,16,0,0.0,13,11,0,0.0,6,0,0,0.0
3879643,Serie A 2015/2016,Sampdoria,55,-3,1,35,1,31-60,Right Defensive Midfield,MF,0.0684,0.177,-0.1086,2,103,33,0.0626,0.0762,-0.0136,0.095,Neutral,1,1,5,3,1,0,0,0,0.0342,0.32038834951456313,6.866666666666666,2.2,0.13333333333333333,Fernando Lucas Martins,Angelo Palombo,15,0.08333333333333337,6,-0.33333333333333337,53,-1.333333333333333,0.15497076023391812,38,11,2,0.0684,35,16,0,0.0,26,6,0,0.0,4,0,0,0.0,38,12,0,0.0,26,9,1,0.0626,35,6,0,0.0,3,0,0,0.0
3879643,Serie A 2015/2016,Sampdoria,59,-3,1,31,2,31-60,Right Wing Back,FW,0.0684,0.2532,-0.1848,2,93,40,0.0626,0.0,0.0626,0.2474,Positive,1,0,5,3,1,0,0,0,0.0342,0.43010752688172044,6.2,2.6666666666666665,0.13333333333333333,Lazaros Christodoulopoulos,Carlos Mario Carbonero Mancilla,8,-0.0535714285714286,3,-0.06666666666666668,26,0.1333333333333333,0.07784431137724551,34,13,2,0.0684,27,19,0,0.0,27,8,0,0.0,5,0,0,0.0,37,12,0,0.0,24,11,1,0.0626,26,6,0,0.0,1,0,0,0.0
3879643,Serie A 2015/2016,Sassuolo,67,3,0,23,1,61-75,Left Back,DF,0.1448,0.0,0.1448,2,56,18,0.2176,0.0626,0.155,0.0102,Neutral,2,2,5,3,0,1,1,0,0.0724,0.32142857142857145,3.7333333333333334,1.2,0.13333333333333333,Federico Peluso,Alessandro Longhi,10,-0.19999999999999996,4,-0.26666666666666666,26,-1.0,0.12037037037037036,3,1,0,0.0,23,9,2,0.1448,26,8,0,0.0,4,0,0,0.0,3,4,1,0.1675,44,18,1,0.0501,38,7,0,0.0,4,0,0,0.0
3879643,Serie A 2015/2016,Sassuolo,70,3,0,20,2,61-75,Right Midfield,MF,0.0762,0.0626,0.0136,1,47,24,0.2176,0.0,0.2176,0.204,Positive,2,1,5,3,0,1,1,0,0.0762,0.5106382978723404,3.1333333333333333,1.6,0.06666666666666667,Matteo Politano,Davide Biondini,4,-0.16666666666666663,0,0.06666666666666667,17,0.4666666666666668,0.085,2,2,0,0.0,20,13,1,0.0762,22,9,0,0.0,3,0,0,0.0,3,4,1,0.1675,48,18,1,0.0501,42,8,0,0.0,4,0,0,0.0
3879643,Serie A 2015/2016,Sassuolo,75,3,0,15,3,61-75,Center Forward,FW,0.1675,0.0626,0.1049,1,44,23,0.0501,0.0183,0.0318,-0.0731,Neutral,2,0,5,3,0,1,1,1,0.1675,0.5227272727272727,2.933333333333333,1.5333333333333334,0.06666666666666667,Sergio Floccari,Gregoire Defrel,0,1.0,2,0.0,21,0.5333333333333334,0.1111111111111111,0,2,1,0.1675,14,13,0,0.0,26,8,0,0.0,4,0,0,0.0,5,5,0,0.0,57,21,1,0.0501,45,6,0,0.0,4,0,0,0.0
3879643,Serie A 2015/2016,Sampdoria,80,-3,1,10,3,76-90+,Left Wing Back,FW,0.0626,0.2176,-0.155,1,86,27,0.0183,0.0,0.0183,0.1733,Positive,3,0,5,3,1,0,1,1,0.0626,0.313953488372093,5.733333333333333,1.8,0.06666666666666667,Vasco Regini,Ervin Zukanović,3,0.33333333333333337,4,0.06666666666666665,13,0.6666666666666667,0.0436241610738255,30,11,0,0.0,28,11,1,0.0626,24,5,0,0.0,4,0,0,0.0,43,10,1,0.0183,30,14,0,0.0,30,8,0,0.0,4,0,0,0.0
3879642,Serie A 2015/2016,Carpi,52,0,1,38,1,31-60,Left Midfield,MF,0.0,0.1529,-0.1529,0,49,50,0.0823,0.1176,-0.0353,0.1176,Positive,1,1,5,0,0,0,0,0,0.0,1.0204081632653061,3.2666666666666666,3.3333333333333335,0.0,Raphael Martinho Alves de Lima,Antonio Di Gaudio,2,0.0,4,0.0,11,0.4666666666666667,0.04741379310344827,6,2,0,0.0,16,32,0,0.0,21,16,0,0.0,6,0,0,0.0,3,1,0,0.0,23,22,2,0.0741,19,11,1,0.0081,6,0,0,0.0
